,Unnamed: 0_x,fipsCode,amount_land,amount_water,latitude,longitude,venue_id,brand,state_x,city,daily_traffic_avg,home_air_distance_kilometers_median,home_air_distance_kilometers_25th_pct,home_air_distance_75th_kilometers_pct,work_air_distance_kilometers_median,work_air_distance_25th_kilometers_pct,work_air_distance_75th_kilometers_pct,traffic_fraction,people_fraction,venue_air_distance,population,Unnamed: 0_y,state_y,map_count_by_city,Unnamed: 0,state,daily_traffic_avg_avg,home_air_distance_kilometers_median_avg,home_air_distance_kilometers_25th_pct_avg,home_air_distance_75th_kilometers_pct_avg,work_air_distance_kilometers_median_avg,work_air_distance_25th_kilometers_pct_avg,work_air_distance_75th_kilometers_pct_avg,income_mean,income_median
7074,8576,482014312021,459115.0,0,29.741517100000006,-95.5087713,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.001,0.002,0.93,1947,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7075,8577,482014312022,361573.0,0,29.7478642,-95.5048652,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.009000000000000001,0.008,0.081,566,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7076,8578,482014312022,361573.0,0,29.7478642,-95.5048652,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.003,0.005,0.0,566,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7077,8579,482014312023,216917.0,0,29.7461497,-95.5028892,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.006999999999999999,0.005,0.35600000000000004,558,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7078,8580,482014312023,216917.0,0,29.7461497,-95.5028892,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.011,0.006,0.35200000000000004,558,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7079,8581,482014312024,275895.0,0,29.740586800000006,-95.5030097,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.006,0.005,0.933,1677,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7080,8582,482014312024,275895.0,0,29.740586800000006,-95.5030097,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.005,0.004,0.94,1677,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7081,8583,482014313011,277358.0,0,29.7405492,-95.4988604,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.005,0.008,0.933,1983,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7082,8584,482014313011,277358.0,0,29.7405492,-95.4988604,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.01,0.008,0.941,1983,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7083,8585,482014313012,241328.0,0,29.7471696,-95.4993139,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.01,0.006999999999999999,0.212,1126,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7084,8586,482014313012,241328.0,0,29.7471696,-95.4993139,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.004,0.005,0.226,1126,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7085,8587,482014313013,238026.0,0,29.7444876,-95.4963803,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.009000000000000001,0.009000000000000001,0.383,1944,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7086,8588,482014313013,238026.0,0,29.7444876,-95.4963803,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.008,0.006,0.491,1944,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7087,8589,482014313021,361733.0,0,29.741911600000005,-95.4871149,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.002,0.004,1.237,1429,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7088,8590,482014313021,361733.0,0,29.741911600000005,-95.4871149,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.002,0.002,1.348,1429,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7089,8591,482014313022,587480.0,0,29.7425908,-95.4928268,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.014,0.009000000000000001,0.539,1713,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7090,8592,482014313022,587480.0,0,29.7425908,-95.4928268,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.013,0.009000000000000001,0.6559999999999999,1713,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7091,8593,482014313023,383216.0,0,29.746929,-95.4897029,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.009000000000000001,0.004,0.7929999999999999,804,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7092,8594,482014313023,383216.0,0,29.746929,-95.4897029,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.01,0.006,0.918,804,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7093,8595,482014314011,218679.0,0,29.7421294,-95.4838532,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.004,0.003,1.595,1624,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7094,8596,482014314011,218679.0,0,29.7421294,-95.4838532,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.003,0.002,1.714,1624,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7095,8597,482014314021,384345.0,0,29.7436082,-95.481055,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.004,0.004,1.722,2023,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7096,8598,482014314021,384345.0,0,29.7436082,-95.481055,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.005,0.006,1.85,2023,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7097,8599,482014314022,335983.0,0,29.7442276,-95.4784121,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.003,0.004,1.875,1490,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7098,8600,482014314022,335983.0,0,29.7442276,-95.4784121,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.006,0.006,2.003,1490,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7099,8601,482014315011,324445.0,0,29.7597354,-95.4798413,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.004,0.004,1.763,778,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7100,8602,482014315011,324445.0,0,29.7597354,-95.4798413,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.002,0.003,1.884,778,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7101,8603,482014315012,315463.0,0,29.754609,-95.4842534,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.006999999999999999,0.006,1.393,1638,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7102,8604,482014315012,315463.0,0,29.754609,-95.4842534,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.008,0.006999999999999999,1.521,1638,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7103,8605,482014315013,393834.0,0,29.7534205,-95.4799604,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.011,0.006999999999999999,1.7,1404,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7104,8606,482014315013,393834.0,0,29.7534205,-95.4799604,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.006,0.006,1.828,1404,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7105,8607,482014315021,304561.0,0,29.7528951,-95.4981534,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.042,0.02,0.0,1019,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7106,8608,482014315021,304561.0,0,29.7528951,-95.4981534,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.011,0.006999999999999999,0.047,1019,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7107,8609,482014315022,262643.0,0,29.754158500000006,-95.4873362,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.006,0.005,1.111,1024,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7108,8610,482014315022,262643.0,0,29.754158500000006,-95.4873362,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.013,0.006999999999999999,1.239,1024,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7109,8611,482014315023,536648.0,0,29.7536397,-95.4920628,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.013,0.012,0.446,1495,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7110,8612,482014315023,536648.0,0,29.7536397,-95.4920628,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.005,0.006,0.574,1495,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7111,8613,482014316001,870918.0,0,29.767579,-95.4732403,47d5c33a-0ee4-40d8-b808-0166286ca834,Whole Foods Market,TX,Houston,1948,3,2,10,5,3,13,0.001,0.001,6.742000000000001,841,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7112,8614,482014316001,870918.0,0,29.767579,-95.4732403,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.005,0.006,2.502,841,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7113,8615,482014316001,870918.0,0,29.767579,-95.4732403,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.01,0.005,2.608,841,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7114,8616,482014316002,573001.0,0,29.7632893,-95.4831937,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.013,0.009000000000000001,1.274,787,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7115,8617,482014316002,573001.0,0,29.7632893,-95.4831937,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.009000000000000001,0.005,1.382,787,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7116,8618,482014316003,1497171.0,8379,29.7637343,-95.4895181,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.016,0.01,0.214,1467,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7117,8619,482014316003,1497171.0,8379,29.7637343,-95.4895181,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.005,0.006999999999999999,0.193,1467,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7118,8620,482014317001,905449.0,0,29.7533913,-95.4705984,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.002,0.004,2.219,2170,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7119,8621,482014317001,905449.0,0,29.7533913,-95.4705984,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.002,0.003,2.347,2170,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7120,8622,482014317002,971921.0,27674,29.761391600000003,-95.4615095,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.005,0.006,3.358,1491,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7121,8623,482014317002,971921.0,27674,29.761391600000003,-95.4615095,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.013,0.006,3.4760000000000004,1491,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7122,8624,482014317003,1069855.0,0,29.7595859,-95.4703775,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.003,0.005,2.246,1215,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7123,8625,482014317003,1069855.0,0,29.7595859,-95.4703775,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.006999999999999999,0.006999999999999999,2.371,1215,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7124,8626,482014318011,516693.0,237,29.7448016,-95.4687232,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.003,0.002,2.781,807,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7125,8627,482014318013,408974.0,0,29.746032300000003,-95.4745655,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.003,0.004,2.264,1366,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7126,8628,482014318013,408974.0,0,29.746032300000003,-95.4745655,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.006,0.004,2.392,1366,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7127,8629,482014318022,1011097.0,699,29.745381800000004,-95.4624868,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.005,0.006,3.327,2865,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7128,8630,482014318022,1011097.0,699,29.745381800000004,-95.4624868,1b789b3c-ef44-408a-a098-c7dbf56538c1,Trader Joe's,TX,Houston,1375,7,3,25,7,3,30,0.002,0.002,4.487,2865,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7129,8631,482014318022,1011097.0,699,29.745381800000004,-95.4624868,190fb11f-d121-4733-a97f-f3e51b50b3f7,Whole Foods Market,TX,Houston,1713,8,3,26,5,2,21,0.002,0.002,5.747999999999998,2865,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7130,8632,482014319001,623964.0,0,29.7378926,-95.463933,47d5c33a-0ee4-40d8-b808-0166286ca834,Whole Foods Market,TX,Houston,1948,3,2,10,5,3,13,0.001,0.001,3.323,736,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7131,8633,482014319001,623964.0,0,29.7378926,-95.463933,5e5bcc9c-06d5-41f5-95f4-1c127974544f,Whole Foods Market,TX,Houston,1499,6,2,21,5,2,21,0.002,0.003,3.882,736,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7132,8634,482014319001,623964.0,0,29.7378926,-95.463933,190fb11f-d121-4733-a97f-f3e51b50b3f7,Whole Foods Market,TX,Houston,1713,8,3,26,5,2,21,0.001,0.002,6.186,736,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7133,8635,482014319002,650880.0,5913,29.7301271,-95.465414,47d5c33a-0ee4-40d8-b808-0166286ca834,Whole Foods Market,TX,Houston,1948,3,2,10,5,3,13,0.001,0.002,3.068,2708,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7134,8636,482014319002,650880.0,5913,29.7301271,-95.465414,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.005,0.005,3.741,2708,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7135,8637,482014319002,650880.0,5913,29.7301271,-95.465414,5e5bcc9c-06d5-41f5-95f4-1c127974544f,Whole Foods Market,TX,Houston,1499,6,2,21,5,2,21,0.001,0.001,4.127,2708,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7136,8638,482014319002,650880.0,5913,29.7301271,-95.465414,1b789b3c-ef44-408a-a098-c7dbf56538c1,Trader Joe's,TX,Houston,1375,7,3,25,7,3,30,0.002,0.002,4.796,2708,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7137,8639,482014320011,358655.0,0,29.734701300000005,-95.4870019,47d5c33a-0ee4-40d8-b808-0166286ca834,Whole Foods Market,TX,Houston,1948,3,2,10,5,3,13,0.001,0.001,4.949,1690,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7138,8640,482014320011,358655.0,0,29.734701300000005,-95.4870019,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.004,0.002,1.92,1690,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7139,8641,482014320012,1082164.0,0,29.7346838,-95.4762155,47d5c33a-0ee4-40d8-b808-0166286ca834,Whole Foods Market,TX,Houston,1948,3,2,10,5,3,13,0.002,0.002,3.77,1896,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7140,8642,482014320012,1082164.0,0,29.7346838,-95.4762155,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.001,0.002,2.246,1896,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7141,8643,482014320012,1082164.0,0,29.7346838,-95.4762155,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.008,0.003,2.342,1896,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7142,8644,482014320012,1082164.0,0,29.7346838,-95.4762155,5e5bcc9c-06d5-41f5-95f4-1c127974544f,Whole Foods Market,TX,Houston,1499,6,2,21,5,2,21,0.002,0.001,4.855,1896,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7143,8645,482014320021,247129.0,0,29.733144,-95.4983705,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.003,0.003,1.707,1378,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7144,8646,482014320023,231812.0,0,29.7351893,-95.492199,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.002,0.003,1.719,1642,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7145,8647,482014320023,231812.0,0,29.7351893,-95.492199,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.003,0.003,1.769,1642,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7146,8648,482014321001,573478.0,0,29.733347700000003,-95.517431,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.003,0.005,2.142,2797,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7147,8649,482014321001,573478.0,0,29.733347700000003,-95.517431,724c5b49-294f-4d46-813b-2da9d77188ff,Trader Joe's,TX,Houston,804,5,3,14,7,4,18,0.004,0.004,2.072,2797,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
7148,8650,482014321002,631089.0,0,29.7345864,-95.5092029,356372c0-d44a-4c10-b8e3-d2474824bd3c,Whole Foods Market,TX,Houston,1301,5,2,11,6,2,13,0.006999999999999999,0.006999999999999999,1.652,1862,64,TX,12,64,TX,1037.4166666666667,5.75,2.75,15.666666666666664,8.0,3.6666666666666665,19.75,73320.7064935065,95370.23376623381
